epoch,d_loss,wasserstein,q_real_loss,q_fake_loss,cell_loss,total_g_loss
33,-2.4067634105682374,2.5395365590315597,0.7481746589220487,0.16704741653499253,0.00892793815668433,-1.0280027947294603
34,-2.411740474700928,2.545055577204778,0.7308308977347154,0.16585764008651085,0.009172953135513385,-0.9621081078818084
35,-2.416680136460524,2.550353143398578,0.7146059164634118,0.16788891996812383,0.008810392320326982,-0.9206213393342604
36,-2.4203730891301083,2.554529566398034,0.6988698726433974,0.17282454368718173,0.00884812786628347,-0.8482269726761984
37,-2.4266505094674917,2.5613504079672005,0.6844435128798851,0.17619963831037555,0.008795968615749014,-0.7948036707869364
38,-2.4303568091759313,2.5654787313021146,0.6707615773494428,0.17539022281902647,0.008751670740237203,-0.7187176992040162
39,-2.434652103277353,2.5700911045074464,0.6583076552244334,0.17625175293432463,0.008887159911522625,-0.666447638098253
40,-2.4386707643362193,2.574456629386315,0.6461481932493357,0.18005586271985954,0.008813081266478114,-0.606764799137728
41,-2.4443579629751353,2.5807089350773738,0.6347610649695763,0.1833261427802777,0.008876842861021058,-0.5494326886233933
42,-2.4465152469048133,2.5831272726792553,0.6237688123262846,0.18535505494940172,0.008777599375900051,-0.4889320405798221
43,-2.450805376493014,2.587823762893677,0.6138791654660152,0.18735116405771413,0.008748962932667874,-0.450607985804934
44,-2.4536701400463397,2.5910794228773852,0.6039423516163459,0.18864313765950158,0.008746036255749268,-0.410963089777789
45,-2.4551130734957183,2.592631644469041,0.5945184122599089,0.186629420983682,0.008971078449501357,-0.37273430865292156
46,-2.4565695946033186,2.5941530007582445,0.5855747387959407,0.19131895640027632,0.008979333483468774,-0.3359185569330093
47,-2.4575778506352353,2.5953042910649224,0.5768824887275695,0.18900809628427576,0.008965691419130345,-0.31332353242766964
48,-2.456601676940918,2.594286324427678,0.5694535649739779,0.19153366108006292,0.008738910595655715,-0.2852035004884825
49,-2.4541981645730826,2.591667346954346,0.5609583186186277,0.18948164883009885,0.008891220507852802,-0.27141752763899096
50,-2.450575755926279,2.587866031206571,0.5544877529144288,0.192500839744686,0.008655693514460544,-0.25106182892661577
51,-2.4473115715613734,2.5844781919626088,0.5475262432831984,0.19105627128017058,0.0089003203496542,-0.2514399355021092
52,-2.4405090720836933,2.5775315306736872,0.5405623047168439,0.19008037905900851,0.008990990019343588,-0.24874162841417374
53,-2.4329836573967567,2.56971406349769,0.5340742391806382,0.18986234465323457,0.009067458134793907,-0.2845173793921777
54,-2.4229017895918625,2.559098957501925,0.5279462104577285,0.19118933653065917,0.0093485415366333,-0.30703412447500666
55,-2.417387318244347,2.554103820507343,0.521952861730869,0.1906516078278559,0.009179424844818925,-0.37726433083004907
56,-2.4084743411724383,2.544238199820885,0.5164761066436767,0.18973090198882128,0.009339049911348644,-0.4269940270743239
57,-2.4041003924149735,2.5399101257324217,0.510484003837292,0.19572354128601355,0.009602613734303538,-0.4976722357469961
58,-2.400599112143883,2.535688022466806,0.5057317027678856,0.1970975709344269,0.009840219644744188,-0.5555632590153895
59,-2.3984001269707313,2.53262788772583,0.49980209414775556,0.20120699170532577,0.00985663131716738,-0.5927201966080097
60,-2.3965517322833723,2.5302206442906305,0.49530610533861014,0.20195109075909362,0.009864366036592,-0.6379312886557448
61,-2.395876748745258,2.52914704983051,0.4900952410697937,0.1987196528310076,0.00960590426784453,-0.6819598078727722
62,-2.3928446556971625,2.5255260159419133,0.48585964578848617,0.20102237164974213,0.009605372153701039,-0.7029950071912293
63,-2.3902094863011287,2.5227207257197453,0.4814166494516226,0.20057349891290752,0.009785497321858318,-0.7245457049356688
64,-2.388097353715163,2.5203868785271277,0.4769928431510925,0.19485153052784981,0.00980363306461261,-0.7518516445378645
65,-2.3883807057600754,2.5204930576911337,0.47197701637561507,0.19996148716965947,0.009381373724772022,-0.7645569175755212
66,-2.382829903822679,2.5145358335054837,0.46841210062687216,0.19884744266030985,0.009513151092847826,-0.7639792151407364
67,-2.382992637340839,2.514405253483699,0.46450850239166847,0.2026823187639954,0.009440954445664762,-0.7605423867155653
68,-2.374672908049363,2.5057368755340574,0.4601300155199491,0.19888601458947594,0.00918965905033257,-0.7608430344577229
69,-2.37315381196829,2.5038357089116023,0.45624505400657656,0.20044918358325958,0.009206905768791197,-0.7781679400610267
70,-2.358487633925218,2.489048090714675,0.45230829834938047,0.20106551037469042,0.00935590980625754,-0.774285239364029
71,-2.3524071480677677,2.481527283741878,0.44902156967383167,0.19998863995622057,0.009392225072471373,-0.7248917309516066
72,-2.3345338205190806,2.4632291493049037,0.44546829572090735,0.19624478923618247,0.0090757403351845,-0.6982310906462713
73,-2.311542318050678,2.4393918206141545,0.44190022312677824,0.20011131055311326,0.0092656068726007,-0.7223657353208699
74,-2.2912499218720654,2.4166769731961764,0.43837094123546894,0.19641600016060226,0.009670686839712322,-0.6377429163784062
75,-2.2689011669158936,2.3935525784125695,0.43558391543535085,0.19532795783576615,0.00934074254740679,-0.5748549172090828
76,-2.2575053985302267,2.3811546597113975,0.43238434699865486,0.19059239423603092,0.00939992330370283,-0.4730495769496358
77,-2.243153735307547,2.3655514115553635,0.42909128638414235,0.19104725395867583,0.009290190293974833,-0.39668198463019977
78,-2.2497838299091044,2.372428629214947,0.4264441622220553,0.19052572398010745,0.009222931378102357,-0.3814074230303458
79,-2.235319729218116,2.3567394755436823,0.42322262855676507,0.19305671806182337,0.008985121294411771,-0.19250852672742047
80,-2.243987187605638,2.365777140397292,0.42027582957194404,0.19095814761218674,0.009035731554714911,-0.08134669978000703
81,-2.234256285887498,2.3568808166797344,0.4173128374723288,0.1941973138429703,0.008887476287782192,0.04437077322274173
82,-2.235976783312284,2.3581940687619722,0.41446157281215373,0.18723020559057182,0.009028001184310389,0.21571616825023923
83,-2.236265989450308,2.3597732734680177,0.4120367591197674,0.1898141578523391,0.008946723945507216,0.2972863110790559
84,-2.2256475261541513,2.3490566161962656,0.40838395283772394,0.19051805658077975,0.008750020551982277,0.3957145045930093
85,-2.2139497250777023,2.337383232850295,0.4060617033334879,0.18745556097785268,0.008743265348939447,0.4372878555857807
86,-2.2177412700653076,2.341365809073815,0.4034043799913847,0.18985726007627785,0.008836178463635914,0.46566138464376466
87,-2.2027280657108013,2.325527493403508,0.4010627153286567,0.19266228746930394,0.00884544379889555,0.47850319756827225
88,-2.1889170598983765,2.311771542475774,0.398729367347864,0.19096822927304363,0.008779743118126184,0.529000297052051
89,-2.1875257503069365,2.308683200249305,0.3960426173760341,0.19060898763597559,0.008829309686232325,0.5600881141806962
90,-2.1931947267972505,2.3150665107140176,0.39348993475620564,0.19146714735468592,0.009024513761487302,0.5899325024097337
91,-2.1802063135000376,2.3014672484764684,0.391068287721047,0.19430878594381,0.008627834328270833,0.6317703663755995
92,-2.1375228052872877,2.2578160139230583,0.38924150072611297,0.19936705674600164,0.008879681831277018,0.6460768553095126
93,-2.141975598335266,2.26340205852802,0.38670211764482354,0.20019709489761142,0.008835632657341727,0.6749421918610914
94,-2.1571923010165874,2.279988444401668,0.3845104905275198,0.19873308561263828,0.008837248766880244,0.6894531558959855
95,-2.156960347982553,2.2796576852064865,0.38219843075825616,0.201121194373577,0.009027123344429863,0.8478513802957097
96,-2.146903174106891,2.269789719214806,0.3800374528077933,0.2037395106269679,0.009236778500019957,1.017905302003983
97,-2.136113697565519,2.256533002119798,0.37749681436098537,0.19518257581859555,0.009085501697973921,1.068102809814138
98,-2.1247000569563648,2.2460325703254114,0.3756756954926711,0.19746950651527545,0.009020618103239515,1.155351494430402
99,-2.120690919802739,2.2390514392119187,0.3736286697937892,0.1984528092616195,0.009068742539699472,1.2241523457229684
100,-2.108925318351159,2.2339471912384035,0.3714857889138735,0.2143368745615723,0.009198209676686504,1.149369322378701
101,-2.1055719966154833,2.2288413968453042,0.3698818135720033,0.20320933824832285,0.008773123469511304,1.3029083675200785
102,-2.098607522891118,2.2214462287609393,0.36797694128293257,0.20693938229062142,0.00885929121558956,1.4515736846748841
103,-2.12845660503094,2.249011664757362,0.36569888898959524,0.2063482570538827,0.009161063602382164,1.434998092301395
104,-2.1035781401854297,2.227411128924443,0.36342823835519644,0.20323161999566838,0.009204314902014689,1.4293468884371836
105,-2.0713241474445048,2.1937923101278454,0.3616468913738544,0.20852393609121306,0.009047552024723467,1.648392990094806
106,-2.0791514213268574,2.202867025962243,0.3599480065015646,0.21053948301240938,0.009045192224204267,1.6976058155024818
107,-2.099307210628803,2.2220913472542394,0.3580643282028345,0.20983138051601724,0.00896860196451665,1.6168355974582358
108,-2.0697624254226685,2.191246949342581,0.3563151980821903,0.20908390764796406,0.009238872681359906,1.6645511487208375
109,-2.058949706371014,2.181868799649752,0.3542811163113667,0.205888064629441,0.009103913808566167,1.6203265901005597
110,-2.0470471279437725,2.1668467661050648,0.35230911048559044,0.2123594415297202,0.009266258947927198,1.5848696461511314
111,-2.0774697560530444,2.2025352551386908,0.3512539442227437,0.20451264165410207,0.00919854824661935,1.7390313520344025
112,-2.036366532399104,2.1607508512643667,0.3494352656144362,0.21139948480172988,0.009116544589024344,1.8277578485121422
113,-2.050284273807819,2.175848707785973,0.3474892267355552,0.20886689684259782,0.00911132687138855,1.8383322363599726
114,-2.077605648407569,2.207443695435157,0.3455011607133425,0.2351925882997863,0.009374962833393877,1.9081277278585171
115,-2.090479398874136,2.214484701890212,0.34416139694360587,0.2111645108516063,0.009101777717710362,2.0489997459114146
116,-2.0218163926784807,2.147928624519935,0.34240951666465175,0.21641872987287855,0.008898655883967876,2.0508443849896074
117,-2.0115719270706176,2.13964178782243,0.34095134414159334,0.21923670022312655,0.009074864768072826,2.109166773087388
118,-1.991633681517381,2.122711049593412,0.33882766641103307,0.22155310363944516,0.00927559809263693,2.2817097683565333
119,-2.0045588592382577,2.133304532124446,0.33757336854934694,0.228169821134401,0.009076470662967875,2.3328733498897027
120,-2.0198589897155763,2.1503084028684176,0.33627638110747704,0.22854016283783343,0.009238571321608824,2.2955247229392377
121,-2.0129875968052793,2.1455790893848126,0.3348929065465927,0.23625007148729552,0.009101685837184617,2.2395470306413983
122,-1.9313937785075261,2.0614596359546367,0.33227612550442037,0.2385348026905585,0.00917587713808368,2.430447902154485
123,-2.0060908658687886,2.1403674305402314,0.33133767526883345,0.2256879673911891,0.009302508765233492,2.451949226746865
124,-1.9557446850263156,2.084563479423523,0.3302106058597565,0.23145457186283322,0.00921982859577471,2.441436292928293
125,-1.9736628385690542,2.1050779940531803,0.3290876041008876,0.22642541820303017,0.00896748324958693,2.5504885507286144
126,-1.9770121633089506,2.106004902399503,0.32747420297219204,0.22555902586617602,0.00940279329383592,2.565530475126494
127,-1.9961502335621761,2.133137229039119,0.3259941875934601,0.2300671319895928,0.00939217023551464,2.63248195123235
128,-1.999907703766456,2.1322484221825233,0.32433567725695095,0.25011393482531974,0.009143855879852258,2.6423801566482683
129,-1.9037548123873198,2.0360127489383406,0.3229545191618112,0.23916450949437026,0.00946508310393456,2.617573213139805
130,-1.976593143756573,2.109873033670279,0.3216316010401799,0.23989146756469656,0.009040938780019317,2.7921237726824
131,-1.9694851743257962,2.1003180723923904,0.31989396769266865,0.2364460583263581,0.009044414027294981,2.8146225837392547
132,-1.9971754107108484,2.128869359309857,0.3190082510159566,0.23276104115018056,0.009263080707110396,2.8636674574755747
133,-1.9725459638008704,2.1014720186820397,0.3174449375959543,0.2355168193852136,0.009087322228545443,2.779630580079665
134,-1.9632841832821186,2.0970536360373866,0.31648704450864057,0.24044456490136068,0.009454931273475426,2.7443136993898163
135,-1.924976501098046,2.0537679822628316,0.31478221086355357,0.23833899951856072,0.009224795749188837,2.7736905080462813
136,-1.9556970959443312,2.093321592624371,0.3134634486070046,0.22802536709046145,0.009022498170101862,2.7294188180101027
137,-1.9706938893978412,2.10682823071113,0.31267367211671976,0.2444941208723488,0.00924350352052155,2.8645877991247612
138,-1.9884845990401048,2.1200039019951453,0.31111487980072317,0.23806537824486373,0.009389192895502399,2.9749825044509466
139,-1.9415029470737164,2.0703602922879734,0.3098512390943674,0.2310104638064673,0.008906278357661645,2.9646004164984467
140,-1.999264837044936,2.1298806520608755,0.30844188910264236,0.22706616765588794,0.009305977271100796,2.991196807371367
141,-2.0601502341490527,2.1871686796041634,0.307352637052536,0.23292142562909957,0.009328758211618443,3.1492557306902125
142,-2.0307793169755204,2.1575391938136175,0.30601975317184743,0.22833032044795676,0.009182307933277766,3.187048750186185
143,-2.0008824275090142,2.1254274309598484,0.305059146468456,0.23194822997128198,0.009078239441054677,3.086441963090809
144,-2.0024478065050566,2.1199593485318697,0.3038314369091621,0.21941515147139173,0.00910960978597676,3.0796493434031076
145,-1.9523741399324857,2.0786989879608155,0.30272598064862766,0.2419219887858137,0.009241989736846827,2.889011140263409
146,-2.040587868323693,2.1654372519713183,0.3013579806456199,0.22224204994122918,0.009102239307665497,3.530060267229693
147,-2.0433707798444307,2.167061473773076,0.30065155817912176,0.2378863669043287,0.009041493980709565,3.4645196516579446
148,-1.9761813603914702,2.0957573028711174,0.29916947218088,0.22625045464673174,0.009252472716563065,3.404979119607068
149,-2.0516997682131253,2.177830402667706,0.29793033874951874,0.2306881209305667,0.009033711699751812,3.7392200701827303
150,-2.0645111047304594,2.1845348970706646,0.2967537531485924,0.21372692259626652,0.009389970895894077,3.8387587595423427
151,-2.1224378915933464,2.246471033829909,0.2957764272047923,0.22467540149841833,0.00923857245799325,3.9048757071888773
152,-2.1052944080646223,2.2256956041776217,0.29422448680951047,0.22421577757378236,0.009188231913834263,4.068972058252457
153,-2.1608026852974525,2.2833108043670656,0.29335590614722323,0.21929502391487088,0.00929750527742259,4.063939938851453
154,-2.1233332600960364,2.243370809188256,0.29220706215271586,0.21703800340311244,0.008994844472975633,3.795118121925844
155,-2.027480379984929,2.145093580025893,0.2906371344969823,0.22205078041334764,0.009186018779532078,3.6354007699074002
156,-2.1112441077599158,2.2321786601726825,0.29025019283478076,0.2139021007839693,0.00912362020975406,4.025144246740079
157,-2.128303478314326,2.252203189409696,0.2892223917520963,0.22017280538694575,0.009299493117104157,4.441927638622599
158,-2.079048955990718,2.1958600660470817,0.2879023076479252,0.22010059121551864,0.009346219343603204,4.458347311807335
159,-2.086031763003423,2.2045766500326303,0.2867239882854315,0.22028573199149665,0.00910583005175678,4.31102613571587
160,-2.0951012596717247,2.217384502704327,0.2856902942290673,0.21815193410313458,0.008918808666356933,4.292071475895173
161,-2.1523945298561684,2.2733591211759125,0.28492855085776403,0.22452327390329554,0.00918032600194079,4.572692564868052
162,-2.0974831870885997,2.2182661349956807,0.2837880504589814,0.219674006514593,0.009013238555213453,4.543874145647801
163,-2.104803938132066,2.222450496967022,0.2827586576571831,0.21249134838581085,0.009109663828318819,4.392286628758142
164,-2.1630793256026046,2.285129148043119,0.28163355144170615,0.21027021684231015,0.008937633156332128,4.647888021731595
165,-2.1636787733664877,2.2859313069857086,0.28058810765926656,0.21178544401575666,0.00907660037313306,4.600017840709161
166,-2.150022253256578,2.271531004538903,0.2798981806406608,0.2154467017005343,0.00891538926425877,4.615922166666853
167,-2.1077548591907207,2.2245267229813797,0.27859574290422295,0.20562287413199012,0.00908052631645301,4.547259864457157
168,-2.1264895582199097,2.245091947408823,0.2776801863083473,0.20860011875629425,0.009282031173416234,4.770242327943854
169,-2.142328006671025,2.2648292299417347,0.2767174526361319,0.21288577309989054,0.009332586378884424,4.8667142719303795
170,-2.1463102986262395,2.2680903794215275,0.2756009112413113,0.21686941508306276,0.009377240177688248,5.136203433395526
171,-2.140346804031959,2.2611861478365385,0.2743544525366563,0.21548014892897474,0.009249243295725879,5.250864238914
172,-2.082234026468717,2.2011871286538933,0.2736540932380236,0.2117018495951224,0.00912674110160645,4.857177703752431
173,-2.112036602313702,2.234640594629141,0.2727174243560204,0.21745317955629542,0.00898875367460311,5.570982941793739
174,-2.1600924411186804,2.2818921859447774,0.27184708187213313,0.2080382010258666,0.00923405643210772,6.084516267164038
175,-2.17577041882735,2.297677318866436,0.27028498420348535,0.21330279822743267,0.009108664980585423,6.1690676277930585
176,-2.0824974071062528,2.2014537789271427,0.2703266901236314,0.21121861245654044,0.009127674252649239,6.0258153556683745
177,-2.1236916347650383,2.242939962240366,0.26843857792707587,0.2051906182405052,0.00928330808074786,6.460972077255949
178,-2.186021653322073,2.309446425804725,0.2681304328258221,0.2104676825190903,0.009112655163802412,6.786514404716842
179,-2.1450154634622427,2.263192716011634,0.2666638777806209,0.21719475746701616,0.009169473180359383,7.039387431713419
180,-2.1945273912869965,2.319628843160776,0.26575998430068676,0.21258903431509613,0.00903923814227685,7.394252973958986
181,-2.180896205168504,2.3019924251849835,0.26504428625106813,0.20638978412938774,0.009248157095915954,7.252536970541017
182,-2.1802705713418815,2.3028296455970176,0.26432653670127576,0.21339804549282843,0.009132869883414801,7.397699045478751
183,-2.178286740596478,2.3007426247229943,0.26317051713283246,0.20355347578131824,0.009144488059907058,7.489779957937538
184,-2.149722529558035,2.2741576928358813,0.26254900148281685,0.21573995750978453,0.009107919619205075,7.647754244848129
185,-2.140412622598501,2.26371336716872,0.2614315949036525,0.21909561247453777,0.009564014168780877,7.580565124476721
186,-2.168537317789518,2.2940285770709696,0.2611276445938991,0.22116803692294917,0.009278939716483749,7.92899641859422
187,-2.1354769981824435,2.2584090702350323,0.25980673203101523,0.21280280876597132,0.009425921258815658,8.008323678182899
188,-2.1636650191820586,2.2879079877413235,0.25902173743798185,0.21077935643699192,0.00904988804661216,8.395980537484546
189,-2.223008122077355,2.3523010694063626,0.25795128914026116,0.2115020219475851,0.009272749839060077,8.711199567952287
190,-2.242554368239183,2.37464775965764,0.2570644104022246,0.2112928470340344,0.009080488896937272,8.450192088380867
191,-2.2039426825596737,2.3309475253178524,0.25650692825133986,0.2155987815845997,0.009184675278364245,8.02774805103967
192,-2.22359359227694,2.3545133884136495,0.2548864153256783,0.22085659123888804,0.009326723160717738,8.292421949019126
193,-2.1932230127774752,2.320695599776048,0.25466205711548145,0.2248784459512168,0.009254531247045743,8.209482302359485
194,-2.1159160742392906,2.237877313173734,0.2534840374268018,0.21723288871826382,0.009079430444559099,8.055727420596902
195,-2.2073623158381537,2.332467217078576,0.2526596087217331,0.20788960486923883,0.009180732088488176,8.517816512956532
196,-2.2095457432820247,2.3335454662029558,0.2523190003175002,0.20213374358798386,0.00929850947812473,8.447344473742564
197,-2.2103602842184213,2.3374204224806565,0.2507229346495408,0.20866130661526952,0.009199777075491094,8.615263072722549
198,-2.2016853882716254,2.3277770335857686,0.2507520227248852,0.21185635467734906,0.009235719013788285,8.816439147389262
199,-2.2055955916184646,2.3321100029578576,0.24955734060360835,0.21027196943759918,0.00914599744329622,8.706689782098893
200,-2.197104108883784,2.320250605069674,0.24880892817790692,0.21221796594081668,0.009113615297567133,8.807161545534747
201,-2.2214904873187726,2.34817693563608,0.24793360563424918,0.21359850411568213,0.009405881807276415,8.790841855040384
202,-2.168271127480727,2.2906768358670746,0.24698294268204615,0.20488127437206582,0.0091170931978305,8.892004695507364
203,-2.1890233832139234,2.313506283393273,0.24639403036007515,0.20896745958459487,0.009108694718825982,9.401055974697847
204,-2.1566710141988903,2.2765719281710113,0.2453964728116989,0.212892482450249,0.009175234055573788,9.39224797870041
205,-2.2067709475297193,2.3328578948974608,0.2448796750490482,0.20555511506599025,0.00902973851103575,9.560427586966698
206,-2.227810594852154,2.354043818253737,0.24404230422698533,0.21301440265747384,0.008938234688184403,9.764291702060525
207,-2.1640959787368774,2.2837555797283464,0.24307815764959043,0.20870661311740174,0.00931023202682717,9.676255602355397
208,-2.2189817215846137,2.3473507881164553,0.2423433362062161,0.2050390347428278,0.00918319603052298,9.850628231643537
209,-2.252899311505831,2.3845693867023177,0.24132427868934778,0.21222413365447193,0.009358305659213471,10.070054028012336
210,-2.269425098712628,2.4022767653832067,0.24088874156658466,0.2084561612354506,0.009098433496413427,9.869457262371657
211,-2.2604346752166746,2.3900812853299653,0.23987772253843453,0.20561348974978158,0.009148058344806554,9.759050220524498
212,-2.1946501049628626,2.319962610098032,0.239125122152842,0.21280008390409136,0.009132711477406802,9.574271272081848
213,-2.199165953856248,2.3236195534926196,0.23870306578966288,0.20762007109342365,0.009139177496245968,9.661080264170236
214,-2.2201873595897967,2.3467902873112605,0.23797878081981952,0.20713059153031865,0.008687168124789766,9.900636917954191
215,-2.208043796832745,2.332916723398062,0.23654138065301455,0.2120121258114456,0.009078389473703749,9.798481381267582
216,-2.2339264290149394,2.361672097719633,0.2361251853979551,0.2032774298562916,0.009097618918114026,10.101530337552411
217,-2.2667796406379113,2.3986397948631875,0.23566799617730655,0.20196086387021825,0.009255214701107609,10.340144227404114
218,-2.2647012299757736,2.39475312599769,0.23466374319333297,0.20134608700461343,0.009398088145385916,10.196842622319492
219,-2.192609001306387,2.3174934812692496,0.23386633629982287,0.21112788947076971,0.009187082401177752,10.08441442087156
220,-2.172455715399522,2.2961505317687987,0.23322233619598243,0.20931599924870586,0.00913945113419803,9.988816016310945
221,-2.1952381185384895,2.3200175373370833,0.23254793364268084,0.20715765901114963,0.008959871964580422,10.186314994042073
222,-2.2655453696617713,2.39416801746075,0.23192575665620657,0.20395370429262108,0.00900336377613178,10.479171376709544
223,-2.2506195618556095,2.377483413402851,0.23130435842734118,0.20062239153669514,0.008830061639496766,10.371858220581615
224,-2.2219800934424767,2.3464359386150653,0.23045802561136391,0.20332742024452313,0.008987295372975528,10.273867327138918
225,-2.226749094082759,2.355538856799786,0.2297462017261065,0.20587837436330428,0.009094840919581848,9.910952401817392
226,-2.2260526459033674,2.35271362891564,0.228964012998801,0.2047873817452597,0.009308032734199948,9.365882681050431
227,-2.217067970862755,2.3401457874591536,0.228045046879695,0.19893199212233956,0.00901513481768993,9.702371089830311
228,-2.2298112451113186,2.356929959517259,0.22750109328673437,0.19287936601343506,0.009176057302008529,9.88893004951127
229,-2.2241681634462798,2.3488913873525767,0.2268322778206605,0.19950848059096468,0.009088847431602008,10.085413110365561
230,-2.2199412243182843,2.346309626652644,0.22613411699350064,0.20115060297721024,0.009091007510422293,10.509018346803998
231,-2.237217308191153,2.364429139357347,0.22551474222770104,0.20130359169540055,0.009053998707938906,10.595955533718843
232,-2.2284897272403423,2.354714990762564,0.22437417479661795,0.20638969376546526,0.009357611072001927,10.468411156890589
233,-2.2391500949859617,2.3655708048893853,0.223912932070402,0.19593936580857005,0.009351927325676341,10.640410187047555
234,-2.240963676892794,2.368620810875526,0.22271345179814558,0.20239880393951312,0.009122246034750972,10.619681682061712
235,-2.284654395030095,2.417016726273757,0.22257260959882003,0.19631263381297434,0.009210659088481456,10.670668864468915
236,-2.2221866930448093,2.346635925586407,0.22208965805860667,0.20328761063037662,0.009375692836495989,10.345727334328748
237,-2.245878143310547,2.373258348611685,0.22103765428066255,0.19943067219552643,0.009235420332657635,10.424419254337975
238,-2.253234283740704,2.382189163794884,0.22032789684258974,0.19930220853298083,0.009150662925094366,10.427969713823511
239,-2.216329796130841,2.34208400286161,0.21954488424154428,0.20419493652538423,0.009141458920416755,9.885248411686048
240,-2.2254030711834245,2.353159404167762,0.219240208199391,0.2054172150038798,0.009008455923288514,9.729002366372205
241,-2.235376919232882,2.361939031160795,0.2185632445720526,0.20265344646545724,0.009200416501064639,9.491019975154773
242,-2.2548704844254712,2.3821296589191143,0.2178823168690388,0.1952684077374432,0.009232325821157988,9.66050123512198
243,-2.2511861456357516,2.3789806806124174,0.21709430710627484,0.20184509066540166,0.009117830228573138,9.626104967309795
244,-2.204378765913156,2.3277586775559644,0.21632876944083435,0.20095328624368808,0.008995283040465839,9.531579227622496
245,-2.2214302847935605,2.3464571043161246,0.21608968461935338,0.19159550329140568,0.008866814417986695,9.44907897984216
246,-2.227588225878202,2.3537672145550066,0.21475840183404776,0.1967750894367148,0.009319402529524828,9.319823168833322
247,-2.232818506681002,2.358177368457501,0.21457363435855278,0.19877001909761255,0.008886843684787324,9.366325304048871
248,-2.2489409145942103,2.374697082226093,0.21383357355227836,0.19752076473257957,0.009067729124030388,9.626432900035054
