epoch,d_loss,wasserstein,q_real_loss,q_fake_loss,cell_loss,total_g_loss
0,5.057389425068367,-0.2838510364157761,4.081882729762938,0.06733176804014615,0.04429072620613234,-0.005331680178642273
1,3.3646054820316595,-1.486486900143507,3.848342389595218,0.06348192492233855,0.04840918390878609,-0.8490584322384426
2,2.6438126912931117,-1.3806575464039315,3.653318175455419,0.062090416838015826,0.08658686972090177,-0.6062401373471532
3,1.7683624029159546,-1.1820418362210436,3.5272460129202865,0.06127194541373423,0.11888448654540948,-0.3671721725591591
4,0.9181301869997164,-0.7624689195214248,3.3927404182713206,0.06129743930484567,0.10843103059700557,0.0259174145758152
5,0.35756140238628153,-0.3081154852378659,3.2396315423453728,0.06218580861708948,0.06643128315252918,0.32224840032202856
6,0.37142948581405527,-0.3231910753359155,3.090111610366077,0.061945823420371325,0.0347216211126319,0.09332712427047747
7,-0.005683345129577125,0.332300453015217,2.9596309720016105,0.061694164494318623,0.029473491412188326,0.05561563864882503
8,0.6056471021914083,1.0011355004659512,2.8583063555926813,0.06165358929761818,0.02504499622487596,-0.8236521264272076
9,-1.3786504334065972,1.7241454124450684,2.7722157850498106,0.062157140778643746,0.016975724271365573,-1.311644664832524
10,-1.9255664188687394,2.092254298489268,2.6961172179477972,0.06534286654953446,0.01182904513552785,-1.809181102684566
11,-2.2361959945864793,2.3975668825754304,2.6242191442629186,0.06289922392794065,0.009498904825055174,-1.9178723692893982
12,-2.264838794382607,2.426765627977325,2.5582933135148958,0.0761386581829616,0.009527640916141016,-1.9504536943776267
13,-2.373852063969868,2.566429879607224,2.493963122367859,0.07062069672558989,0.009301685694871204,-1.7089029891150338
14,-2.1755849922575603,2.3293323894826377,2.432645815174754,0.07021566507007394,0.009399337777202683,-1.885320463350841
15,-2.413821774285014,2.569575961043195,2.3783741142691635,0.07243524305522442,0.00948720598327262,-1.3045559493558747
16,-2.149984573445669,2.299431470836081,2.319441966894196,0.07606335862406663,0.00956823319263224,-1.3606634736061096
17,-2.3199284643661686,2.465479578913712,2.2638458595043276,0.08025202367986951,0.009593156964651175,-0.8746355585753918
18,-2.2864455595249082,2.4451586226137674,2.2123173475265503,0.07356904739780086,0.009376975491509907,-0.27578943595290184
19,-2.241137318494843,2.3837665871876044,2.15941439023832,0.07536023030323642,0.009286108909041755,-0.2843605904573841
20,-2.3710312421728923,2.5182722312648123,2.105918642951221,0.08164465906364578,0.009488010845546211,0.4729593612386712
21,-2.3686367578622773,2.515166260847231,2.0568500699066536,0.07693861797451973,0.008994691772386432,0.6307709734620792
22,-2.3879665267176744,2.53054087772602,2.0062139237799297,0.0834128838032484,0.009181799915885287,1.1691500480685915
23,-2.4596665661509443,2.6180278120971305,1.9564102684579245,0.08751998921590191,0.009313630006675209,1.6222584290163857
24,-2.347613885635283,2.4960461593255765,1.909018164727746,0.08629190256553036,0.00894445288992886,1.8882558643817902
25,-2.3271211502028675,2.4739432131371846,1.8592096625304804,0.08266625633197171,0.009085747546383314,1.7543664191450392
26,-2.4775461772593057,2.6241326012262483,1.813110672846073,0.09961317319955144,0.009272265381046705,2.299359040600913
27,-2.4170446613939798,2.5710079917093602,1.7695011336628983,0.08819936375532832,0.009221291219416474,2.630669857774462
28,-2.4058583335178656,2.553506586609817,1.7235720753669739,0.0998313081051622,0.009051961791036385,2.9720042858804976
29,-2.3651370115396455,2.511930558739639,1.6815136249472455,0.09593622067144938,0.009185681818053126,2.952394553593227
30,-2.3575549183822258,2.501509899046363,1.6386025039161123,0.09088267439178058,0.009125749613823635,3.205489362989153
31,-2.398101864791498,2.540575451967193,1.5986903135369464,0.09491638307060514,0.00897502267201032,3.2843508464949474
32,-2.4065860219118074,2.549928531414125,1.5618973199914141,0.11617184723062175,0.009039630265241223,3.8378830637250627
33,-2.353423200002531,2.5052681521671576,1.5251807875749541,0.09934411942958832,0.009161505332615758,3.738543612616403
34,-2.4974542100255084,2.641898757073937,1.4874786211223137,0.11472654635352748,0.009248893109283276,4.192455325807844
35,-2.379489048225124,2.522414570901452,1.453470683679348,0.09962003917566367,0.009254267771861382,3.872670590877533
36,-2.4741034013469045,2.611069693797972,1.4193955223734787,0.11699576409799713,0.009169925835781865,4.180260360240936
37,-2.3929984860303923,2.536916508907225,1.3869700330059702,0.1024435463228396,0.009336721351636308,4.526516863277981
38,-2.5030680008050874,2.656240091091249,1.357080117958348,0.11655497045389243,0.009042638786403196,5.071619187082563
39,-2.4344821543228337,2.5859931678306767,1.3259462336214578,0.11572410139654364,0.00904311502485403,5.015811000551496
40,-2.4215694128013237,2.5599912928371893,1.2981597112446297,0.11320101522973605,0.009008324605279736,5.365842478615897
41,-2.3598355970731597,2.495286211734865,1.2690620625891336,0.1151100295994963,0.009055696693914277,5.230718970298767
42,-2.413820074825752,2.5547555626892464,1.2430780820730256,0.11014465668371745,0.009271207764478666,5.487566760608128
43,-2.34273613226123,2.480490422830349,1.218824706426481,0.12181499334318298,0.009236922221524375,5.762199095317295
44,-2.4187175907739777,2.5576805893967793,1.1949451420365311,0.11303273774683475,0.009046654017376048,5.808312705584934
45,-2.374840868682396,2.5168644538739833,1.172738492488861,0.12644073713038648,0.009036949968763761,6.13898800100599
46,-2.432068563089138,2.5645734478787676,1.1484506275595687,0.1171815028148038,0.008836377328926963,6.452836189951215
47,-2.365278124809265,2.506664654103721,1.129745785782977,0.12993933632969856,0.009110973033654903,6.430573497499738
48,-2.3749629753391917,2.5125486501833287,1.1095701470607664,0.12111258480165686,0.009168848960793443,6.798311710357666
49,-2.4226767348080145,2.566597077904678,1.0872539776127512,0.12897505424916744,0.009295470979330795,6.847717676843915
50,-2.3770746690471,2.516080914474115,1.0695609617524031,0.12388889464948859,0.008892938544574593,7.327147415706089
51,-2.3481072390951763,2.4912495380494653,1.051779138605769,0.1381966189614364,0.009302979534757989,7.295933212552752
52,-2.3101735405805632,2.4502793114359784,1.0336209186693517,0.14279120894415037,0.009049109050205775,7.733232123511178
53,-2.2868444134549395,2.4219868299437732,1.016584228451659,0.1590848703469549,0.009140269248746336,7.771976113319397
54,-2.423780926843969,2.5687879120431294,0.9997502536308475,0.13073349930346012,0.008960760082118213,7.897900240761893
55,-2.302430574486895,2.4364193648826786,0.9844819648963649,0.14693332889250346,0.009102165449543722,8.06423248563494
56,-2.371427306314794,2.498165869131321,0.9697663355164412,0.14749363277639663,0.009156168638063329,8.035687548773629
57,-2.334646422688554,2.463418030157322,0.9537913530338101,0.14057472348213196,0.008954266784712672,8.411947114127022
58,-2.2462074916537214,2.362147662697769,0.9397491398381024,0.15248128372643674,0.009322316751682333,8.397538389478411
59,-2.2976039386377103,2.4197519407039736,0.9263170063495636,0.159026209797178,0.009036284921291684,8.835125582558769
60,-2.230212682630958,2.352304284165545,0.9129736256308671,0.13275410022054399,0.00934860868645566,8.674534014293126
61,-2.2806130618583866,2.3938887933405435,0.8998763619399652,0.15226991501237666,0.009393384547105857,9.228907993861608
